brand,card_id,coord_name,part,img_url
"おねがい2だん","OA2-197","おとぎばなしシンデレラホワイト","トップス","https://aipri.jp/verse/item/img/oa2/Item_ID33486.webp"
"おねがい2だん","OA2-198","おとぎばなしシンデレラホワイト","ボトムス","https://aipri.jp/verse/item/img/oa2/Item_ID33487.webp"
"おねがい2だん","OA2-199","おとぎばなしシンデレラホワイト","シューズ","https://aipri.jp/verse/item/img/oa2/Item_ID33488.webp"
"おねがい2だん","OA2-200","おとぎばなしシンデレラホワイト","アクセサリ","https://aipri.jp/verse/item/img/oa2/Item_ID33489.webp"
"おねがい2だん","OA2-201","ふわふわキャットグリーン","トップス","https://aipri.jp/verse/item/img/oa2/Item_ID33490.webp"
"おねがい2だん","OA2-202","ふわふわキャットグリーン","ボトムス","https://aipri.jp/verse/item/img/oa2/Item_ID33491.webp"
"おねがい2だん","OA2-203","ふわふわキャットグリーン","シューズ","https://aipri.jp/verse/item/img/oa2/Item_ID33492.webp"
"おねがい2だん","OA2-204","ふわふわキャットグリーン","アクセサリ","https://aipri.jp/verse/item/img/oa2/Item_ID33493.webp"
"おねがい2だん","OA2-205","キャンディポップビビッドイエロー","トップス","https://aipri.jp/verse/item/img/oa2/Item_ID33494.webp"
"おねがい2だん","OA2-206","キャンディポップビビッドイエロー","ボトムス","https://aipri.jp/verse/item/img/oa2/Item_ID33495.webp"
"おねがい2だん","OA2-207","キャンディポップビビッドイエロー","シューズ","https://aipri.jp/verse/item/img/oa2/Item_ID33496.webp"
"おねがい2だん","OA2-208","キャンディポップビビッドイエロー","アクセサリ","https://aipri.jp/verse/item/img/oa2/Item_ID33497.webp"
"おねがい2だん","OA2-001","ゆうきのフラワーバズリウム","ワンピース","https://aipri.jp/verse/item/img/oa2/Item_ID32985.webp"
"おねがい2だん","OA2-002","ゆうきのフラワーバズリウム","シューズ","https://aipri.jp/verse/item/img/oa2/Item_ID32986.webp"
"おねがい2だん","OA2-003","ゆうきのフラワーバズリウム","アクセサリ","https://aipri.jp/verse/item/img/oa2/Item_ID32987.webp"
"おねがい2だん","OA2-004","ゆうじょうスイーツバズリウム","ワンピース","https://aipri.jp/verse/item/img/oa2/Item_ID32988.webp"
"おねがい2だん","OA2-005","ゆうじょうスイーツバズリウム","シューズ","https://aipri.jp/verse/item/img/oa2/Item_ID32989.webp"
"おねがい2だん","OA2-006","ゆうじょうスイーツバズリウム","アクセサリ","https://aipri.jp/verse/item/img/oa2/Item_ID32990.webp"
"おねがい2だん","OA2-007","ビリーブマーチブルー","ワンピース","https://aipri.jp/verse/item/img/oa2/Item_ID32991.webp"
"おねがい2だん","OA2-008","ビリーブマーチブルー","シューズ","https://aipri.jp/verse/item/img/oa2/Item_ID32992.webp"
"おねがい2だん","OA2-009","ビリーブマーチブルー","アクセサリ","https://aipri.jp/verse/item/img/oa2/Item_ID32993.webp"
"おねがい2だん","OA2-010","ビリーブマーチグリーン","ワンピース","https://aipri.jp/verse/item/img/oa2/Item_ID32994.webp"
"おねがい2だん","OA2-011","ビリーブマーチグリーン","シューズ","https://aipri.jp/verse/item/img/oa2/Item_ID32995.webp"
"おねがい2だん","OA2-012","ビリーブマーチグリーン","アクセサリ","https://aipri.jp/verse/item/img/oa2/Item_ID32996.webp"
"おねがい2だん","OA2-013","シールぺったんチアグリーン","ワンピース","https://aipri.jp/verse/item/img/oa2/Item_ID32997.webp"
"おねがい2だん","OA2-014","シールぺったんチアグリーン","シューズ","https://aipri.jp/verse/item/img/oa2/Item_ID32998.webp"
"おねがい2だん","OA2-015","シールぺったんチアグリーン","アクセサリ","https://aipri.jp/verse/item/img/oa2/Item_ID32999.webp"
