brand,card_id,coord_name,part,img_url
"リング1だん","APR1-001","ジュエルバズリウムルビー","ワンピース","https://aipri.jp/verse/item/img/ring1/Item_ID31518.webp"
"リング1だん","APR1-002","ジュエルバズリウムルビー","シューズ","https://aipri.jp/verse/item/img/ring1/Item_ID31519.webp"
"リング1だん","APR1-003","ジュエルバズリウムルビー","アクセサリ","https://aipri.jp/verse/item/img/ring1/Item_ID31520.webp"
"リング1だん","APR1-004","ジュエルバズリウムサファイア","ワンピース","https://aipri.jp/verse/item/img/ring1/Item_ID31521.webp"
"リング1だん","APR1-005","ジュエルバズリウムサファイア","シューズ","https://aipri.jp/verse/item/img/ring1/Item_ID31522.webp"
"リング1だん","APR1-006","ジュエルバズリウムサファイア","アクセサリ","https://aipri.jp/verse/item/img/ring1/Item_ID31523.webp"
"リング1だん","APR1-013","ジュエルバズリウムルビーブルー","ワンピース","https://aipri.jp/verse/item/img/ring1/Item_ID31375.webp"
"リング1だん","APR1-014","ジュエルバズリウムルビーブルー","シューズ","https://aipri.jp/verse/item/img/ring1/Item_ID31376.webp"
"リング1だん","APR1-015","ジュエルバズリウムルビーブルー","アクセサリ","https://aipri.jp/verse/item/img/ring1/Item_ID31377.webp"
"リング1だん","APR1-016","ジュエルバズリウムサファイアピンク","ワンピース","https://aipri.jp/verse/item/img/ring1/Item_ID31378.webp"
"リング1だん","APR1-017","ジュエルバズリウムサファイアピンク","シューズ","https://aipri.jp/verse/item/img/ring1/Item_ID31379.webp"
"リング1だん","APR1-018","ジュエルバズリウムサファイアピンク","アクセサリ","https://aipri.jp/verse/item/img/ring1/Item_ID31380.webp"
"リング1だん","APR1-019","カルテットスターバズリウムハートローズ","ワンピース","https://aipri.jp/verse/item/img/ring1/Item_ID31381.webp"
"リング1だん","APR1-020","カルテットスターバズリウムハートローズ","シューズ","https://aipri.jp/verse/item/img/ring1/Item_ID31382.webp"
"リング1だん","APR1-021","カルテットスターバズリウムハートローズ","アクセサリ","https://aipri.jp/verse/item/img/ring1/Item_ID31383.webp"
"リング1だん","APR1-022","カルテットスターバズリウムダイヤベア","ワンピース","https://aipri.jp/verse/item/img/ring1/Item_ID31384.webp"
"リング1だん","APR1-023","カルテットスターバズリウムダイヤベア","シューズ","https://aipri.jp/verse/item/img/ring1/Item_ID31385.webp"
"リング1だん","APR1-024","カルテットスターバズリウムダイヤベア","アクセサリ","https://aipri.jp/verse/item/img/ring1/Item_ID31386.webp"
"リング1だん","APR1-056","こいのクリスタルレッド","トップス","https://aipri.jp/verse/item/img/ring1/Item_ID31387.webp"
"リング1だん","APR1-057","こいのクリスタルレッド","ボトムス","https://aipri.jp/verse/item/img/ring1/Item_ID31388.webp"
"リング1だん","APR1-058","こいのクリスタルレッド","シューズ","https://aipri.jp/verse/item/img/ring1/Item_ID31389.webp"
"リング1だん","APR1-059","こいのクリスタルレッド","アクセサリ","https://aipri.jp/verse/item/img/ring1/Item_ID31390.webp"
"リング1だん","APR1-060","もりのフラワーショップ","トップス","https://aipri.jp/verse/item/img/ring1/Item_ID31391.webp"
"リング1だん","APR1-061","もりのフラワーショップ","ボトムス","https://aipri.jp/verse/item/img/ring1/Item_ID31392.webp"
"リング1だん","APR1-062","もりのフラワーショップ","シューズ","https://aipri.jp/verse/item/img/ring1/Item_ID31393.webp"
"リング1だん","APR1-063","もりのフラワーショップ","アクセサリ","https://aipri.jp/verse/item/img/ring1/Item_ID31394.webp"
"リング1だん","APR1-064","フィーバーデビル","トップス","https://aipri.jp/verse/item/img/ring1/Item_ID31395.webp"
"リング1だん","APR1-065","フィーバーデビル","ボトムス","https://aipri.jp/verse/item/img/ring1/Item_ID31396.webp"
"リング1だん","APR1-066","フィーバーデビル","シューズ","https://aipri.jp/verse/item/img/ring1/Item_ID31397.webp"
"リング1だん","APR1-067","フィーバーデビル","アクセサリ","https://aipri.jp/verse/item/img/ring1/Item_ID31398.webp"
