brand,card_id,coord_name,part,img_url
第1章,P01-01,おとめマーガレット,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/1.png
第1章,P01-01,おとめマーガレット,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/2.png
第1章,P01-01,おとめマーガレット,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/3.png
第1章,P01-01,おとめマーガレット,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/4.png
第1章,P01-02,おとめマーガレットブルー,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/5.png
第1章,P01-02,おとめマーガレットブルー,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/6.png
第1章,P01-02,おとめマーガレットブルー,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/7.png
第1章,P01-02,おとめマーガレットブルー,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/8.png
第1章,P01-03,スパークスター,ワンピース,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/9.png
第1章,P01-03,スパークスター,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/10.png
第1章,P01-03,スパークスター,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/11.png
第1章,P01-04,スパークスターブルー,ワンピース,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/145.png
第1章,P01-04,スパークスターブルー,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/146.png
第1章,P01-04,スパークスターブルー,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/147.png
第1章,P01-05,ハートバルーン,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/12.png
第1章,P01-05,ハートバルーン,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/13.png
第1章,P01-05,ハートバルーン,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/14.png
第1章,P01-05,ハートバルーン,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/15.png
第1章,P01-06,ハートバルーンオレンジ,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/16.png
第1章,P01-06,ハートバルーンオレンジ,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/17.png
第1章,P01-06,ハートバルーンオレンジ,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/18.png
第1章,P01-06,ハートバルーンオレンジ,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/19.png
第1章,P01-07,ハロウィンフリル,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/28.png
第1章,P01-07,ハロウィンフリル,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/29.png
第1章,P01-07,ハロウィンフリル,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/30.png
第1章,P01-07,ハロウィンフリル,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/31.png
第1章,P01-08,ハロウィンフリルブルー,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/32.png
第1章,P01-08,ハロウィンフリルブルー,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/33.png
第1章,P01-08,ハロウィンフリルブルー,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/34.png
第1章,P01-08,ハロウィンフリルブルー,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/35.png
第1章,P01-09,フルーツパフェ,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/36.png
第1章,P01-09,フルーツパフェ,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/37.png
第1章,P01-09,フルーツパフェ,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/38.png
第1章,P01-09,フルーツパフェ,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/39.png
第1章,P01-10,フルーツパフェピンク,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/40.png
第1章,P01-10,フルーツパフェピンク,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/41.png
第1章,P01-10,フルーツパフェピンク,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/42.png
第1章,P01-10,フルーツパフェピンク,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/43.png
第1章,P01-11,ヒップホップ,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/20.png
第1章,P01-11,ヒップホップ,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/21.png
第1章,P01-11,ヒップホップ,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/22.png
第1章,P01-11,ヒップホップ,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/23.png
第1章,P01-12,ヒップホップパープル,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/24.png
第1章,P01-12,ヒップホップパープル,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/25.png
第1章,P01-12,ヒップホップパープル,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/26.png
第1章,P01-12,ヒップホップパープル,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/27.png
第1章,P01-13,ネオンチェッカー,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/52.png
第1章,P01-13,ネオンチェッカー,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/53.png
第1章,P01-13,ネオンチェッカー,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/54.png
第1章,P01-13,ネオンチェッカー,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/55.png
第1章,P01-14,ネオンチェッカースカイ,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/148.png
第1章,P01-14,ネオンチェッカースカイ,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/149.png
第1章,P01-14,ネオンチェッカースカイ,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/150.png
第1章,P01-14,ネオンチェッカースカイ,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/151.png
第1章,P01-15,コスメティック,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/76.png
第1章,P01-15,コスメティック,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/77.png
第1章,P01-15,コスメティック,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/78.png
第1章,P01-15,コスメティック,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/79.png
第1章,P01-16,レースヒーロー,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/44.png
第1章,P01-16,レースヒーロー,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/45.png
第1章,P01-16,レースヒーロー,シューズ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/46.png
第1章,P01-16,レースヒーロー,アクセサリ,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/47.png
第1章,P01-17,プリマジチェックピンク,トップス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/64.png
第1章,P01-17,プリマジチェックピンク,ボトムス,https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P01/65.png
