brand,card_id,coord_name,part,img_url
"アイプリ5だん","V5-004","フラワーマーチプリンセスバズリウムブルー","ワンピース","https://aipri.jp/verse/item/img/5/Item_ID30928.webp"
"アイプリ5だん","V5-005","フラワーマーチプリンセスバズリウムブルー","シューズ","https://aipri.jp/verse/item/img/5/Item_ID30929.webp"
"アイプリ5だん","V5-006","フラワーマーチプリンセスバズリウムブルー","アクセサリ","https://aipri.jp/verse/item/img/5/Item_ID30930.webp"
"アイプリ5だん","V5-007","フラワーマーチバズリウムピュアホワイト","ワンピース","https://aipri.jp/verse/item/img/5/Item_ID30931.webp"
"アイプリ5だん","V5-008","フラワーマーチバズリウムピュアホワイト","シューズ","https://aipri.jp/verse/item/img/5/Item_ID30932.webp"
"アイプリ5だん","V5-009","フラワーマーチバズリウムピュアホワイト","アクセサリ","https://aipri.jp/verse/item/img/5/Item_ID30933.webp"
"アイプリ5だん","V5-048","やぎざオニキス","トップス","https://aipri.jp/verse/item/img/5/Item_ID30934.webp"
"アイプリ5だん","V5-049","やぎざオニキス","ボトムス","https://aipri.jp/verse/item/img/5/Item_ID30935.webp"
"アイプリ5だん","V5-050","やぎざオニキス","シューズ","https://aipri.jp/verse/item/img/5/Item_ID30936.webp"
"アイプリ5だん","V5-051","やぎざオニキス","アクセサリ","https://aipri.jp/verse/item/img/5/Item_ID30937.webp"
"アイプリ5だん","V5-052","おとぎばなしワンダーランド","トップス","https://aipri.jp/verse/item/img/5/Item_ID30938.webp"
"アイプリ5だん","V5-053","おとぎばなしワンダーランド","ボトムス","https://aipri.jp/verse/item/img/5/Item_ID30939.webp"
"アイプリ5だん","V5-054","おとぎばなしワンダーランド","シューズ","https://aipri.jp/verse/item/img/5/Item_ID30940.webp"
"アイプリ5だん","V5-055","おとぎばなしワンダーランド","アクセサリ","https://aipri.jp/verse/item/img/5/Item_ID30941.webp"
"アイプリ5だん","V5-056","ぴょんぴょんうさぎ","トップス","https://aipri.jp/verse/item/img/5/Item_ID30942.webp"
"アイプリ5だん","V5-057","ぴょんぴょんうさぎ","ボトムス","https://aipri.jp/verse/item/img/5/Item_ID30943.webp"
