brand,card_id,coord_name,part,img_url
"リング5だん","APR5-001","メロディバズリウムハーモニーピンク","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32537.webp"
"リング5だん","APR5-002","メロディバズリウムハーモニーピンク","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32538.webp"
"リング5だん","APR5-003","メロディバズリウムハーモニーピンク","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32539.webp"
"リング5だん","APR5-004","メロディバズリウムハーモニーブルー","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32540.webp"
"リング5だん","APR5-005","メロディバズリウムハーモニーブルー","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32541.webp"
"リング5だん","APR5-006","メロディバズリウムハーモニーブルー","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32542.webp"
"リング5だん","APR5-172","ゆうきのブロッサムツイン　リング","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32525.webp"
"リング5だん","APR5-173","ゆうきのブロッサムツイン　リング","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32526.webp"
"リング5だん","APR5-174","ゆうきのブロッサムツイン　リング","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32527.webp"
"リング5だん","APR5-175","ゆうきのブロッサムツイン　つむぎ","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32528.webp"
"リング5だん","APR5-176","ゆうきのブロッサムツイン　つむぎ","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32529.webp"
"リング5だん","APR5-177","ゆうきのブロッサムツイン　つむぎ","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32530.webp"
"リング5だん","APR5-019","メロディバズリウムハーモニーロイヤルレッド","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32392.webp"
"リング5だん","APR5-020","メロディバズリウムハーモニーロイヤルレッド","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32393.webp"
"リング5だん","APR5-021","メロディバズリウムハーモニーロイヤルレッド","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32394.webp"
"リング5だん","APR5-022","メロディバズリウムハーモニーロイヤルブルー","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32395.webp"
"リング5だん","APR5-023","メロディバズリウムハーモニーロイヤルブルー","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32396.webp"
"リング5だん","APR5-024","メロディバズリウムハーモニーロイヤルブルー","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32397.webp"
"リング5だん","APR5-035","アイドルのクリスタルホワイト","トップス","https://aipri.jp/verse/item/img/ring5/Item_ID32398.webp"
"リング5だん","APR5-036","アイドルのクリスタルホワイト","ボトムス","https://aipri.jp/verse/item/img/ring5/Item_ID32399.webp"
"リング5だん","APR5-037","アイドルのクリスタルホワイト","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32400.webp"
"リング5だん","APR5-038","アイドルのクリスタルホワイト","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32401.webp"
"リング5だん","APR5-052","カルテットレジェンド","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32402.webp"
"リング5だん","APR5-053","カルテットレジェンド","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32403.webp"
"リング5だん","APR5-054","カルテットレジェンド","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32404.webp"
"リング5だん","APR5-055","カルテットレジェンドホワイト","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32405.webp"
"リング5だん","APR5-056","カルテットレジェンドホワイト","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32406.webp"
"リング5だん","APR5-057","カルテットレジェンドホワイト","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32407.webp"
"リング5だん","APR5-058","ガーリーピアノイエロー","トップス","https://aipri.jp/verse/item/img/ring5/Item_ID32408.webp"
"リング5だん","APR5-059","ガーリーピアノイエロー","ボトムス","https://aipri.jp/verse/item/img/ring5/Item_ID32409.webp"
"リング5だん","APR5-060","ガーリーピアノイエロー","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32410.webp"
"リング5だん","APR5-061","ガーリーピアノイエロー","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32411.webp"
"リング5だん","APR5-062","オーロラスノーグランプリピンク","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32412.webp"
"リング5だん","APR5-063","オーロラスノーグランプリピンク","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32413.webp"
"リング5だん","APR5-064","オーロラスノーグランプリピンク","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32414.webp"
"リング5だん","APR4-129","スクールメイツクールブルー","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32232.webp"
"リング5だん","APR4-130","スクールメイツクールブルー","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32233.webp"
"リング5だん","APR4-131","スクールメイツクールブルー","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32234.webp"
"リング5だん","APR4-132","スクールメイツラブリーピンク","トップス","https://aipri.jp/verse/item/img/ring5/Item_ID32235.webp"
"リング5だん","APR4-133","スクールメイツラブリーピンク","ボトムス","https://aipri.jp/verse/item/img/ring5/Item_ID32236.webp"
"リング5だん","APR4-134","スクールメイツラブリーピンク","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32237.webp"
"リング5だん","APR4-135","スクールメイツラブリーピンク","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32238.webp"
"リング5だん","APR5-192","アニマルバズリウムパンサーブルー","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32557.webp"
"リング5だん","APR5-193","アニマルバズリウムパンサーブルー","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32558.webp"
"リング5だん","APR5-194","アニマルバズリウムパンサーブルー","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32559.webp"
"リング5だん","APR5-195","アニマルバズリウムタイガーイエロー","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32560.webp"
"リング5だん","APR5-196","アニマルバズリウムタイガーイエロー","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32561.webp"
"リング5だん","APR5-197","アニマルバズリウムタイガーイエロー","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32562.webp"
"リング5だん","APR5-198","アニマルロッククラシカル","トップス","https://aipri.jp/verse/item/img/ring5/Item_ID32563.webp"
"リング5だん","APR5-199","アニマルロッククラシカル","ボトムス","https://aipri.jp/verse/item/img/ring5/Item_ID32564.webp"
"リング5だん","APR5-200","アニマルロッククラシカル","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32565.webp"
"リング5だん","APR5-201","アニマルロッククラシカル","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32566.webp"
"リング5だん","APR5-202","ウィッシュスターグランプリレッド","ワンピース","https://aipri.jp/verse/item/img/ring5/Item_ID32567.webp"
"リング5だん","APR5-203","ウィッシュスターグランプリレッド","シューズ","https://aipri.jp/verse/item/img/ring5/Item_ID32568.webp"
"リング5だん","APR5-204","ウィッシュスターグランプリレッド","アクセサリ","https://aipri.jp/verse/item/img/ring5/Item_ID32569.webp"
