brand,card_id,coord_name,part,img_url
"アイプリ6だん","V6-013","プリンセスアイプリバズリウム","ワンピース","https://aipri.jp/verse/item/img/6/Item_ID31154.webp"
"アイプリ6だん","V6-014","プリンセスアイプリバズリウム","シューズ","https://aipri.jp/verse/item/img/6/Item_ID31155.webp"
"アイプリ6だん","V6-015","プリンセスアイプリバズリウム","アクセサリ","https://aipri.jp/verse/item/img/6/Item_ID31156.webp"
"アイプリ6だん","V6-016","シークレットフレンズ∞バズリウムピュアホワイト","ワンピース","https://aipri.jp/verse/item/img/6/Item_ID31157.webp"
"アイプリ6だん","V6-017","シークレットフレンズ∞バズリウムピュアホワイト","シューズ","https://aipri.jp/verse/item/img/6/Item_ID31158.webp"
"アイプリ6だん","V6-018","シークレットフレンズ∞バズリウムピュアホワイト","アクセサリ","https://aipri.jp/verse/item/img/6/Item_ID31159.webp"
"アイプリ6だん","V6-019","カルテットスターバズリウムスペードスカーレット","ワンピース","https://aipri.jp/verse/item/img/6/Item_ID31160.webp"
"アイプリ6だん","V6-020","カルテットスターバズリウムスペードスカーレット","シューズ","https://aipri.jp/verse/item/img/6/Item_ID31161.webp"
"アイプリ6だん","V6-021","カルテットスターバズリウムスペードスカーレット","アクセサリ","https://aipri.jp/verse/item/img/6/Item_ID31162.webp"
"アイプリ6だん","V6-022","カルテットスターバズリウムクラブキャンディ","ワンピース","https://aipri.jp/verse/item/img/6/Item_ID31163.webp"
"アイプリ6だん","V6-023","カルテットスターバズリウムクラブキャンディ","シューズ","https://aipri.jp/verse/item/img/6/Item_ID31164.webp"
"アイプリ6だん","V6-024","カルテットスターバズリウムクラブキャンディ","アクセサリ","https://aipri.jp/verse/item/img/6/Item_ID31165.webp"
"アイプリ6だん","V6-058","うおざアクアマリン","トップス","https://aipri.jp/verse/item/img/6/Item_ID31166.webp"
"アイプリ6だん","V6-059","うおざアクアマリン","ボトムス","https://aipri.jp/verse/item/img/6/Item_ID31167.webp"
"アイプリ6だん","V6-060","うおざアクアマリン","シューズ","https://aipri.jp/verse/item/img/6/Item_ID31168.webp"
"アイプリ6だん","V6-061","うおざアクアマリン","アクセサリ","https://aipri.jp/verse/item/img/6/Item_ID31169.webp"
"アイプリ6だん","V6-062","おとぎばなしアラビアンナイト","トップス","https://aipri.jp/verse/item/img/6/Item_ID31170.webp"
"アイプリ6だん","V6-063","おとぎばなしアラビアンナイト","ボトムス","https://aipri.jp/verse/item/img/6/Item_ID31171.webp"
"アイプリ6だん","V6-064","おとぎばなしアラビアンナイト","シューズ","https://aipri.jp/verse/item/img/6/Item_ID31172.webp"
"アイプリ6だん","V6-065","おとぎばなしアラビアンナイト","アクセサリ","https://aipri.jp/verse/item/img/6/Item_ID31173.webp"
"アイプリ6だん","V6-066","おとぎばなしアラビアンナイトレッド","トップス","https://aipri.jp/verse/item/img/6/Item_ID31174.webp"
"アイプリ6だん","V6-067","おとぎばなしアラビアンナイトレッド","ボトムス","https://aipri.jp/verse/item/img/6/Item_ID31175.webp"
"アイプリ6だん","V6-068","おとぎばなしアラビアンナイトレッド","シューズ","https://aipri.jp/verse/item/img/6/Item_ID31176.webp"
