brand,card_id,coord_name,part,img_url
"第2章","P02-01","ステンドグラス","ワンピース","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/168.png"
"第2章","P02-01","ステンドグラス","シューズ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/169.png"
"第2章","P02-01","ステンドグラス","アクセサリ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/170.png"
"第2章","P02-02","ステンドグラスホワイト","ワンピース","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/171.png"
"第2章","P02-02","ステンドグラスホワイト","シューズ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/172.png"
"第2章","P02-02","ステンドグラスホワイト","アクセサリ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/173.png"
"第2章","P02-03","マナマナみゃむ","ワンピース","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/174.png"
"第2章","P02-03","マナマナみゃむ","シューズ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/175.png"
"第2章","P02-03","マナマナみゃむ","アクセサリ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/176.png"
"第2章","P02-04","マナマナみゃむピンク","ワンピース","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/177.png"
"第2章","P02-04","マナマナみゃむピンク","シューズ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/178.png"
"第2章","P02-04","マナマナみゃむピンク","アクセサリ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/179.png"
"第2章","P02-05","ゴシックケープ","トップス","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/180.png"
"第2章","P02-05","ゴシックケープ","ボトムス","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/181.png"
"第2章","P02-05","ゴシックケープ","シューズ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/182.png"
"第2章","P02-05","ゴシックケープ","アクセサリ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/183.png"
"第2章","P02-06","ゴシックケープグリーン","トップス","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/184.png"
"第2章","P02-06","ゴシックケープグリーン","ボトムス","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/185.png"
"第2章","P02-06","ゴシックケープグリーン","シューズ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/186.png"
"第2章","P02-06","ゴシックケープグリーン","アクセサリ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/187.png"
"第2章","P02-07","ムーンライト","トップス","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/188.png"
"第2章","P02-07","ムーンライト","ボトムス","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/189.png"
"第2章","P02-07","ムーンライト","シューズ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/190.png"
"第2章","P02-07","ムーンライト","アクセサリ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/191.png"
"第2章","P02-08","ムーンライトレッド","トップス","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/192.png"
"第2章","P02-08","ムーンライトレッド","ボトムス","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/193.png"
"第2章","P02-08","ムーンライトレッド","シューズ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/194.png"
"第2章","P02-08","ムーンライトレッド","アクセサリ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/195.png"
"第2章","P02-09","ドレッシーピアノ","ワンピース","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/196.png"
"第2章","P02-09","ドレッシーピアノ","シューズ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/197.png"
"第2章","P02-09","ドレッシーピアノ","アクセサリ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/198.png"
"第2章","P02-10","ドレッシーピアノピンク","ワンピース","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/199.png"
"第2章","P02-10","ドレッシーピアノピンク","シューズ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/200.png"
"第2章","P02-10","ドレッシーピアノピンク","アクセサリ","https://www.takaratomy-arts.co.jp/specials/primagi/assets/images/item/P02/201.png"
