brand,card_id,coord_name,part,img_url
"リング4だん","APR4-001","フラワーバズリウムコスモスピンク","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32298.webp"
"リング4だん","APR4-002","フラワーバズリウムコスモスピンク","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32299.webp"
"リング4だん","APR4-003","フラワーバズリウムコスモスピンク","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32300.webp"
"リング4だん","APR4-004","フラワーバズリウムコスモスブルー","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32301.webp"
"リング4だん","APR4-005","フラワーバズリウムコスモスブルー","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32302.webp"
"リング4だん","APR4-006","フラワーバズリウムコスモスブルー","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32303.webp"
"リング4だん","APR4-191","じしんのアニマルツイン　ビビ","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32288.webp"
"リング4だん","APR4-192","じしんのアニマルツイン　ビビ","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32289.webp"
"リング4だん","APR4-193","じしんのアニマルツイン　ビビ","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32290.webp"
"リング4だん","APR4-194","じしんのアニマルツイン　チィ","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32291.webp"
"リング4だん","APR4-195","じしんのアニマルツイン　チィ","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32292.webp"
"リング4だん","APR4-196","じしんのアニマルツイン　チィ","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32293.webp"
"リング4だん","APR4-013","フラワーバズリウムコスモスクローバー","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32144.webp"
"リング4だん","APR4-014","フラワーバズリウムコスモスクローバー","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32145.webp"
"リング4だん","APR4-015","フラワーバズリウムコスモスクローバー","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32146.webp"
"リング4だん","APR4-016","フラワーバズリウムコスモスカンパニュラ","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32147.webp"
"リング4だん","APR4-017","フラワーバズリウムコスモスカンパニュラ","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32148.webp"
"リング4だん","APR4-018","フラワーバズリウムコスモスカンパニュラ","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32149.webp"
"リング4だん","APR4-027","ちしきのクリスタルブラック","トップス","https://aipri.jp/verse/item/img/ring4/Item_ID32150.webp"
"リング4だん","APR4-028","ちしきのクリスタルブラック","ボトムス","https://aipri.jp/verse/item/img/ring4/Item_ID32151.webp"
"リング4だん","APR4-029","ちしきのクリスタルブラック","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32152.webp"
"リング4だん","APR4-030","ちしきのクリスタルブラック","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32153.webp"
"リング4だん","APR4-052","カラフルシャインイエロー","トップス","https://aipri.jp/verse/item/img/ring4/Item_ID32154.webp"
"リング4だん","APR4-053","カラフルシャインイエロー","ボトムス","https://aipri.jp/verse/item/img/ring4/Item_ID32155.webp"
"リング4だん","APR4-054","カラフルシャインイエロー","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32156.webp"
"リング4だん","APR4-055","カラフルシャインイエロー","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32157.webp"
"リング4だん","APR4-056","カラフルシャインパープル","トップス","https://aipri.jp/verse/item/img/ring4/Item_ID32158.webp"
"リング4だん","APR4-057","カラフルシャインパープル","ボトムス","https://aipri.jp/verse/item/img/ring4/Item_ID32159.webp"
"リング4だん","APR4-058","カラフルシャインパープル","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32160.webp"
"リング4だん","APR4-059","カラフルシャインパープル","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32161.webp"
"リング4だん","APR3-158","フレッシュレモンときめきゴールド","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32039.webp"
"リング4だん","APR3-159","フレッシュレモンときめきゴールド","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32040.webp"
"リング4だん","APR3-160","フレッシュレモンときめきゴールド","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32041.webp"
"リング4だん","APR3-161","フレッシュレモンときめきシルバー","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32043.webp"
"リング4だん","APR3-162","フレッシュレモンときめきシルバー","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32044.webp"
"リング4だん","APR3-163","フレッシュレモンときめきシルバー","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32045.webp"
"リング4だん","APR4-060","フェザーグランプリクールパープル","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32162.webp"
"リング4だん","APR4-061","フェザーグランプリクールパープル","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32163.webp"
"リング4だん","APR4-062","フェザーグランプリクールパープル","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32164.webp"
"リング4だん","APR4-063","スペースダイナークリームソーダ","トップス","https://aipri.jp/verse/item/img/ring4/Item_ID32165.webp"
"リング4だん","APR4-064","スペースダイナークリームソーダ","ボトムス","https://aipri.jp/verse/item/img/ring4/Item_ID32166.webp"
"リング4だん","APR4-065","スペースダイナークリームソーダ","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32167.webp"
"リング4だん","APR4-066","スペースダイナークリームソーダ","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32168.webp"
"リング4だん","APR4-211","スカーレットバタフライバズリウムブルー","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32318.webp"
"リング4だん","APR4-212","スカーレットバタフライバズリウムブルー","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32319.webp"
"リング4だん","APR4-213","スカーレットバタフライバズリウムブルー","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32320.webp"
"リング4だん","APR4-214","ロゼッションバズリウムレッド","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32321.webp"
"リング4だん","APR4-215","ロゼッションバズリウムレッド","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32322.webp"
"リング4だん","APR4-216","ロゼッションバズリウムレッド","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32323.webp"
"リング4だん","APR4-217","レインボーキャンディバズリウムイエロー","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32324.webp"
"リング4だん","APR4-218","レインボーキャンディバズリウムイエロー","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32325.webp"
"リング4だん","APR4-219","レインボーキャンディバズリウムイエロー","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32326.webp"
"リング4だん","APR4-220","ベアベアベアバズリウムグリーン","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32327.webp"
"リング4だん","APR4-221","ベアベアベアバズリウムグリーン","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32328.webp"
"リング4だん","APR4-222","ベアベアベアバズリウムグリーン","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32329.webp"
"リング4だん","V6-019","カルテットスターバズリウムスペードスカーレット","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID31160.webp"
"リング4だん","V6-020","カルテットスターバズリウムスペードスカーレット","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID31161.webp"
"リング4だん","V6-021","カルテットスターバズリウムスペードスカーレット","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID31162.webp"
"リング4だん","APR1-019","カルテットスターバズリウムハートローズ","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID31381.webp"
"リング4だん","APR1-020","カルテットスターバズリウムハートローズ","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID31382.webp"
"リング4だん","APR1-021","カルテットスターバズリウムハートローズ","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID31383.webp"
"リング4だん","V6-022","カルテットスターバズリウムクラブキャンディ","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID31163.webp"
"リング4だん","V6-023","カルテットスターバズリウムクラブキャンディ","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID31164.webp"
"リング4だん","V6-024","カルテットスターバズリウムクラブキャンディ","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID31165.webp"
"リング4だん","APR1-022","カルテットスターバズリウムダイヤベア","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID31384.webp"
"リング4だん","APR1-023","カルテットスターバズリウムダイヤベア","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID31385.webp"
"リング4だん","APR1-024","カルテットスターバズリウムダイヤベア","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID31386.webp"
"リング4だん","APR4-007","フラワーバズリウムカンパニュラ","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32113.webp"
"リング4だん","APR4-008","フラワーバズリウムカンパニュラ","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32114.webp"
"リング4だん","APR4-009","フラワーバズリウムカンパニュラ","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32115.webp"
"リング4だん","APR4-010","フラワーバズリウムクローバー","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32116.webp"
"リング4だん","APR4-011","フラワーバズリウムクローバー","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32117.webp"
"リング4だん","APR4-012","フラワーバズリウムクローバー","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32118.webp"
"リング4だん","APR4-023","ちしきのクリスタルパープル","トップス","https://aipri.jp/verse/item/img/ring4/Item_ID32119.webp"
"リング4だん","APR4-024","ちしきのクリスタルパープル","ボトムス","https://aipri.jp/verse/item/img/ring4/Item_ID32120.webp"
"リング4だん","APR4-025","ちしきのクリスタルパープル","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32121.webp"
"リング4だん","APR4-026","ちしきのクリスタルパープル","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32122.webp"
"リング4だん","APR4-031","ときめきハロウィンオレンジ","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32123.webp"
"リング4だん","APR4-032","ときめきハロウィンオレンジ","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32124.webp"
"リング4だん","APR4-033","ときめきハロウィンオレンジ","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32125.webp"
"リング4だん","APR4-034","ときめきハロウィンブルー","ワンピース","https://aipri.jp/verse/item/img/ring4/Item_ID32126.webp"
"リング4だん","APR4-035","ときめきハロウィンブルー","シューズ","https://aipri.jp/verse/item/img/ring4/Item_ID32127.webp"
"リング4だん","APR4-036","ときめきハロウィンブルー","アクセサリ","https://aipri.jp/verse/item/img/ring4/Item_ID32128.webp"
