brand,card_id,coord_name,part,img_url
"アイプリ1だん","V1-001","ポッピンハートバズリウム","ワンピース","https://aipri.jp/verse/item/img/1/Item_ID30001.webp"
"アイプリ1だん","V1-002","ポッピンハートバズリウム","シューズ","https://aipri.jp/verse/item/img/1/Item_ID30002.webp"
"アイプリ1だん","V1-003","ポッピンハートバズリウム","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID30003.webp"
"アイプリ1だん","V1-004","ミラクルムーンバズリウム","ワンピース","https://aipri.jp/verse/item/img/1/Item_ID30004.webp"
"アイプリ1だん","V1-005","ミラクルムーンバズリウム","シューズ","https://aipri.jp/verse/item/img/1/Item_ID30005.webp"
"アイプリ1だん","V1-006","ミラクルムーンバズリウム","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID30006.webp"
"アイプリ1だん","V1-007","スカーレットバタフライバズリウム","ワンピース","https://aipri.jp/verse/item/img/1/Item_ID30007.webp"
"アイプリ1だん","V1-008","スカーレットバタフライバズリウム","シューズ","https://aipri.jp/verse/item/img/1/Item_ID30008.webp"
"アイプリ1だん","V1-009","スカーレットバタフライバズリウム","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID30009.webp"
"アイプリ1だん","V1-040 ","おうしざエメラルド","トップス","https://aipri.jp/verse/item/img/1/Item_ID30141.webp"
"アイプリ1だん","V1-041","おうしざエメラルド","ボトムス","https://aipri.jp/verse/item/img/1/Item_ID30142.webp"
"アイプリ1だん","V1-042","おうしざエメラルド","シューズ","https://aipri.jp/verse/item/img/1/Item_ID30143.webp"
"アイプリ1だん","V1-043","おうしざエメラルド","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID30144.webp"
"アイプリ1だん","V1-044","おとぎばなしシンデレラ","トップス","https://aipri.jp/verse/item/img/1/Item_ID30019.webp"
"アイプリ1だん","V1-045","おとぎばなしシンデレラ","ボトムス","https://aipri.jp/verse/item/img/1/Item_ID30157.webp"
"アイプリ1だん","V1-046","おとぎばなしシンデレラ","シューズ","https://aipri.jp/verse/item/img/1/Item_ID30158.webp"
"アイプリ1だん","V1-047","おとぎばなしシンデレラ","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID30159.webp"
"アイプリ1だん","V1-048","おとぎばなしシンデレライエロー","トップス","https://aipri.jp/verse/item/img/1/Item_ID30160.webp"
"アイプリ1だん","V1-049","おとぎばなしシンデレライエロー","ボトムス","https://aipri.jp/verse/item/img/1/Item_ID30161.webp"
"アイプリ1だん","V1-050","おとぎばなしシンデレライエロー","シューズ","https://aipri.jp/verse/item/img/1/Item_ID30162.webp"
"アイプリ1だん","V1-051","おとぎばなしシンデレライエロー","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID30164.webp"
"アイプリ1だん","V1-052","キューティーラビット","トップス","https://aipri.jp/verse/item/img/1/Item_ID30010.webp"
"アイプリ1だん","V1-053","キューティーラビット","ボトムス","https://aipri.jp/verse/item/img/1/Item_ID30011.webp"
"アイプリ1だん","V1-054","キューティーラビット","シューズ","https://aipri.jp/verse/item/img/1/Item_ID30012.webp"
"アイプリ1だん","V1-055","キューティーラビット","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID30013.webp"
"アイプリ1だん","V1-056","キューティーラビットブルー","トップス","https://aipri.jp/verse/item/img/1/Item_ID30014.webp"
"アイプリ1だん","V1-057","キューティーラビットブルー","ボトムス","https://aipri.jp/verse/item/img/1/Item_ID30015.webp"
"アイプリ1だん","V1-058","キューティーラビットブルー","シューズ","https://aipri.jp/verse/item/img/1/Item_ID30016.webp"
"アイプリ1だん","V1-059","キューティーラビットブルー","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID30017.webp"
"アイプリ1だん","V1-060","リッチベリータルト","ワンピース","https://aipri.jp/verse/item/img/1/Item_ID30026.webp"
"アイプリ1だん","V1-061","リッチベリータルト","シューズ","https://aipri.jp/verse/item/img/1/Item_ID30027.webp"
"アイプリ1だん","V1-062","リッチベリータルト","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID30028.webp"
"アイプリ1だん","V1-063","リッチベリータルトピンク","ワンピース","https://aipri.jp/verse/item/img/1/Item_ID30171.webp"
"アイプリ1だん","V1-064","リッチベリータルトピンク","シューズ","https://aipri.jp/verse/item/img/1/Item_ID30172.webp"
"アイプリ1だん","V1-065","リッチベリータルトピンク","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID30173.webp"
"アイプリ1だん","V1-066","バタフライマジック","トップス","https://aipri.jp/verse/item/img/1/Item_ID30041.webp"
"アイプリ1だん","V1-067","バタフライマジック","ボトムス","https://aipri.jp/verse/item/img/1/Item_ID30042.webp"
"アイプリ1だん","V1-068","バタフライマジック","シューズ","https://aipri.jp/verse/item/img/1/Item_ID30043.webp"
"アイプリ1だん","V1-069","バタフライマジック","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID30044.webp"
"アイプリ1だん","V1-070","バタフライマジッククリムゾン","トップス","https://aipri.jp/verse/item/img/1/Item_ID30045.webp"
"アイプリ1だん","V1-071","バタフライマジッククリムゾン","ボトムス","https://aipri.jp/verse/item/img/1/Item_ID30046.webp"
"アイプリ1だん","V1-072","バタフライマジッククリムゾン","シューズ","https://aipri.jp/verse/item/img/1/Item_ID30047.webp"
"アイプリ1だん","V1-073","バタフライマジッククリムゾン","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID30048.webp"
"アイプリ1だん","V1-227 ","ハートフェザー","ワンピース","https://aipri.jp/verse/item/img/1/Item_ID40148.webp"
"アイプリ1だん","V1-228","ハートフェザー","シューズ","https://aipri.jp/verse/item/img/1/Item_ID40149.webp"
"アイプリ1だん","V1-229","ハートフェザー","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID40150.webp"
"アイプリ1だん","V1-230","マナマナみゃむ","ワンピース","https://aipri.jp/verse/item/img/1/Item_ID40151.webp"
"アイプリ1だん","V1-231","マナマナみゃむ","シューズ","https://aipri.jp/verse/item/img/1/Item_ID40152.webp"
"アイプリ1だん","V1-232","マナマナみゃむ","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID40153.webp"
"アイプリ1だん","V1-233","おとめマーガレット","トップス","https://aipri.jp/verse/item/img/1/Item_ID40154.webp"
"アイプリ1だん","V1-234","おとめマーガレット","ボトムス","https://aipri.jp/verse/item/img/1/Item_ID40155.webp"
"アイプリ1だん","V1-235","おとめマーガレット","シューズ","https://aipri.jp/verse/item/img/1/Item_ID40156.webp"
"アイプリ1だん","V1-236","おとめマーガレット","アクセサリ","https://aipri.jp/verse/item/img/1/Item_ID40157.webp"
"アイプリ1だん","V1-237","プリマジチェックピンク","トップス","https://aipri.jp/verse/item/img/1/Item_ID40158.webp"
"アイプリ1だん","V1-238","プリマジチェックピンク","ボトムス","https://aipri.jp/verse/item/img/1/Item_ID40159.webp"
"アイプリ1だん","V1-239","プリマジチェックピンク","シューズ","https://aipri.jp/verse/item/img/1/Item_ID40160.webp"
